fpr,tpr,Thresholds,Data,Train Size,Speaker Number,Positive,Method
0.564,0.372,0.679104984,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.564666667,0.372,0.679017663,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.564666667,0.375,0.678822815,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.565333333,0.375,0.678658605,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.565333333,0.376,0.678635955,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.566333333,0.376,0.67858237,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.566333333,0.378,0.678563118,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.566666667,0.378,0.678559661,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.566666667,0.38,0.678539872,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.567,0.38,0.678527713,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.567,0.381,0.67846024,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.567333333,0.381,0.678444386,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.567333333,0.382,0.678367555,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.568333333,0.382,0.678208947,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.568333333,0.383,0.678185701,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.569,0.383,0.67812711,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.569,0.386,0.678039551,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.569333333,0.386,0.67798686,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.569333333,0.387,0.67790699,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.569666667,0.387,0.677901149,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.569666667,0.388,0.677754343,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.570333333,0.388,0.677717924,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.570333333,0.389,0.677551031,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.570666667,0.389,0.677534342,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.570666667,0.395,0.677271903,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.571333333,0.395,0.677224994,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.571333333,0.397,0.677197933,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.572,0.397,0.677082419,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.572,0.399,0.677036762,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.572333333,0.399,0.677025855,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.572333333,0.403,0.676944852,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.575666667,0.403,0.676561475,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.575666667,0.404,0.676536918,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.576,0.404,0.676532626,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.576,0.406,0.676501036,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.577,0.406,0.676324666,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.577,0.407,0.676274419,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.577333333,0.407,0.676260412,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.577333333,0.408,0.676241338,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.577666667,0.408,0.67617619,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.577666667,0.41,0.676068306,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.578,0.41,0.676029086,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.578,0.412,0.67594564,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.578333333,0.412,0.675941467,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.578333333,0.413,0.675938308,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.578666667,0.413,0.675871074,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.578666667,0.414,0.675864816,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.579,0.414,0.675846934,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.579,0.415,0.675837755,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.579333333,0.415,0.675731659,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.579333333,0.417,0.675638318,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.580333333,0.417,0.675410986,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.580333333,0.418,0.675363302,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.581,0.418,0.675312996,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.581,0.419,0.675306797,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.581333333,0.419,0.675237298,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.581333333,0.422,0.675166607,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.583666667,0.422,0.674813509,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.583666667,0.423,0.674810648,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.585666667,0.423,0.674575806,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.585666667,0.424,0.674571395,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.586,0.424,0.674506307,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.586,0.425,0.674464464,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.588,0.425,0.674182415,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.588,0.426,0.674164414,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.588333333,0.426,0.674100757,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.588333333,0.427,0.674085855,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.589,0.427,0.673971891,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.589,0.429,0.67387259,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.589666667,0.429,0.673851728,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.589666667,0.431,0.673780441,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.59,0.431,0.673771977,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.59,0.433,0.673714638,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.590333333,0.433,0.673710108,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.590333333,0.436,0.673627973,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.590666667,0.436,0.67358005,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.590666667,0.437,0.673571825,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.591,0.437,0.673534513,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.591,0.439,0.673520446,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.591333333,0.439,0.673511386,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.591333333,0.441,0.673431218,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.591666667,0.441,0.673362792,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.591666667,0.443,0.673242211,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.592666667,0.443,0.673047304,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.592666667,0.446,0.673023164,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.593666667,0.446,0.672834635,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.593666667,0.447,0.672794223,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.594,0.447,0.672675073,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.594,0.448,0.672639728,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.594333333,0.448,0.672614574,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.594333333,0.449,0.672518194,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.594666667,0.449,0.672516227,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.594666667,0.452,0.672413826,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.595666667,0.452,0.672176242,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.595666667,0.453,0.672156036,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.596,0.453,0.672136843,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.596,0.454,0.672074139,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.596333333,0.454,0.672072053,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.596333333,0.456,0.67206192,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.597,0.456,0.672027826,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.597,0.457,0.671997845,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.597666667,0.457,0.671931863,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.597666667,0.458,0.671882033,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.598,0.458,0.671878695,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.598,0.459,0.671797991,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.599,0.459,0.671660721,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.599,0.46,0.671645939,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.602333333,0.46,0.671026587,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.602333333,0.462,0.670991063,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.603,0.462,0.670972109,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.603,0.463,0.670961857,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.603666667,0.463,0.670935452,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.603666667,0.464,0.670846999,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.604,0.464,0.670745075,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.604,0.465,0.670585155,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.604666667,0.465,0.670448363,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.604666667,0.466,0.670446634,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.605,0.466,0.670430243,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.605,0.467,0.670419455,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.605666667,0.467,0.670179605,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.605666667,0.47,0.670113206,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.606666667,0.47,0.67002213,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.606666667,0.471,0.669979095,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.608,0.471,0.6699301,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.608,0.472,0.669919729,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.609666667,0.472,0.669852495,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.609666667,0.475,0.669760585,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.610333333,0.475,0.669667363,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.610333333,0.48,0.66949439,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.611333333,0.48,0.66944921,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.611333333,0.481,0.669423759,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.611666667,0.481,0.669392586,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.611666667,0.484,0.669306219,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.612,0.484,0.669269681,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.612,0.485,0.669197559,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.612333333,0.485,0.669173002,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.612333333,0.486,0.669131219,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.613,0.486,0.668968737,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.613,0.488,0.668906689,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.613333333,0.488,0.668837368,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.613333333,0.491,0.668456137,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.615333333,0.491,0.668162048,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.615333333,0.492,0.668133616,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.616,0.492,0.667981684,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.616,0.495,0.667786956,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.618666667,0.495,0.667334676,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.618666667,0.496,0.667309165,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.619,0.496,0.667301893,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.619,0.5,0.667127132,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.62,0.5,0.667011976,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.62,0.503,0.666932642,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.622,0.503,0.666634023,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.622,0.504,0.666594148,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.622666667,0.504,0.666484714,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.622666667,0.505,0.666484594,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.623,0.505,0.666469693,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.623,0.507,0.666338205,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.623333333,0.507,0.666315496,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.623333333,0.509,0.666182995,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.624,0.509,0.666013539,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.624,0.51,0.666000783,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.624333333,0.51,0.665993035,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.624333333,0.511,0.665923595,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.624666667,0.511,0.665915847,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.624666667,0.52,0.665623605,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.625333333,0.52,0.665566385,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.625333333,0.521,0.66554755,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.626666667,0.521,0.665395498,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.626666667,0.522,0.665340662,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.627333333,0.522,0.665304184,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.627333333,0.523,0.66526258,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.627666667,0.523,0.665256619,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.627666667,0.525,0.665219903,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.628,0.525,0.665215015,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.628,0.528,0.665162563,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.628333333,0.528,0.665091932,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.628333333,0.529,0.664997458,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.629333333,0.529,0.664840579,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.629333333,0.531,0.664749861,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.630333333,0.531,0.664670467,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.630333333,0.532,0.664572477,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.630666667,0.532,0.664542258,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.630666667,0.533,0.664512575,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.631666667,0.533,0.664345384,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.631666667,0.535,0.664316952,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.632,0.535,0.66424799,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.632,0.536,0.664134145,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.633,0.536,0.664029956,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.633,0.539,0.663956523,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.634,0.539,0.663791537,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.634,0.543,0.663738251,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.635,0.543,0.663653016,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.635,0.545,0.663564801,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.636333333,0.545,0.663503945,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.636333333,0.546,0.663472235,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.637333333,0.546,0.663191557,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.637333333,0.549,0.663096189,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.638333333,0.549,0.6628353,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.638333333,0.554,0.662735462,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.639666667,0.554,0.662552059,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.639666667,0.555,0.662478447,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.64,0.555,0.662381351,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.64,0.559,0.66223824,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.643,0.559,0.66196692,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.643,0.561,0.661900759,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.643333333,0.561,0.66186893,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.643333333,0.563,0.661619067,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.643666667,0.563,0.661476374,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.643666667,0.564,0.661470771,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.644,0.564,0.661337733,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.644,0.569,0.661118329,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.644666667,0.569,0.660820365,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.644666667,0.57,0.660738587,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.645,0.57,0.660701036,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.645,0.571,0.66068995,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.645666667,0.571,0.660437226,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.645666667,0.573,0.660387754,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.646666667,0.573,0.66019398,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.646666667,0.577,0.65991348,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.647,0.577,0.659902453,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.647,0.579,0.659673929,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.648666667,0.579,0.659587204,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.648666667,0.58,0.659554005,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.649333333,0.58,0.659501195,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.649333333,0.583,0.659319043,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.65,0.583,0.659211397,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.65,0.586,0.658953488,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.650333333,0.586,0.65894866,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.650333333,0.587,0.658948064,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.650666667,0.587,0.658905387,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.650666667,0.588,0.658843398,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.651,0.588,0.658727705,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.651,0.589,0.658694565,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.651666667,0.589,0.658579946,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.651666667,0.593,0.658459187,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.652,0.593,0.658378005,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.652,0.595,0.658233404,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.653666667,0.595,0.65794301,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.653666667,0.598,0.657751322,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.654333333,0.598,0.657689214,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.654333333,0.599,0.657649279,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.654666667,0.599,0.657577395,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.654666667,0.602,0.657540202,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.655333333,0.602,0.657479286,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.655333333,0.603,0.657397747,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.656666667,0.603,0.657224059,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.656666667,0.604,0.657172322,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.657,0.604,0.657070041,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.657,0.605,0.657025337,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.657333333,0.605,0.657010555,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.657333333,0.606,0.656995535,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.658,0.606,0.656895995,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.658,0.608,0.656804085,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.658333333,0.608,0.656790137,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.658333333,0.609,0.656736314,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.659333333,0.609,0.656636119,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.659333333,0.611,0.656530738,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.659666667,0.611,0.656508565,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.659666667,0.612,0.656490266,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.66,0.612,0.656346858,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.66,0.613,0.656312823,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.660666667,0.613,0.656133533,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.660666667,0.616,0.655918717,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.661,0.616,0.65590167,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.661,0.617,0.655794144,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.661333333,0.617,0.655753255,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.661333333,0.618,0.655688286,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.661666667,0.618,0.655647397,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.661666667,0.622,0.655557632,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.662,0.622,0.655501008,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.662,0.623,0.655368686,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.662333333,0.623,0.655317903,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.662333333,0.626,0.654944658,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.662666667,0.626,0.654845595,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.662666667,0.628,0.654784322,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.663,0.628,0.654773474,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.663,0.629,0.654707432,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.663333333,0.629,0.654693842,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.663333333,0.635,0.654396832,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.664,0.635,0.654227257,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.664,0.639,0.654179573,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.664666667,0.639,0.654086471,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.664666667,0.644,0.653883815,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.665,0.644,0.653817773,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.665,0.645,0.653730989,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.665333333,0.645,0.653677106,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.665333333,0.647,0.653616428,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.665666667,0.647,0.653612971,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.665666667,0.648,0.653544784,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.666,0.648,0.653399408,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.666,0.654,0.653166652,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.666333333,0.654,0.653134584,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.666333333,0.655,0.652990103,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.666666667,0.655,0.652988315,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.666666667,0.661,0.652381063,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.667666667,0.661,0.652293622,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.667666667,0.663,0.652273178,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.668,0.663,0.652267337,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.668,0.665,0.652213335,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.668333333,0.665,0.652195692,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.668333333,0.666,0.652180076,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.669,0.666,0.652112842,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.669,0.667,0.652027845,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.669666667,0.667,0.651979566,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.669666667,0.668,0.651867509,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.670666667,0.668,0.651660204,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.670666667,0.669,0.651566386,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.671,0.669,0.651563942,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.671,0.67,0.651524484,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.671333333,0.67,0.651461244,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.671333333,0.673,0.651170671,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.672666667,0.673,0.650877774,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.672666667,0.675,0.650873899,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.673666667,0.675,0.650722265,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.673666667,0.676,0.650710881,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.674666667,0.676,0.650536776,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.674666667,0.677,0.650485873,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.675333333,0.677,0.650372148,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.675333333,0.68,0.650039077,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.675666667,0.68,0.650012791,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.675666667,0.682,0.649892092,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.676,0.682,0.649807751,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.676,0.684,0.649740338,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.676333333,0.684,0.649703145,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.676333333,0.689,0.6495139,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.677,0.689,0.649455428,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.677,0.691,0.649296761,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.677333333,0.691,0.649252295,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.677333333,0.694,0.64911747,Digit Data,40%+10%,30,Unauthorized,flatten_1
0.677666667,0.694,0.649096251,Digit Data,40%+10%,30,Unauthorized,flatten_1
