Recall,Precision,Thresholds,Data,Train Size,Speaker Number,D-vector
0.564417178,0.994594595,0.2827019,Local Data,20&s2_30,5,conv5_block3_out
0.5613496929999999,0.994565217,0.28303579999999995,Local Data,20&s2_30,5,conv5_block3_out
0.558282209,0.994535519,0.28405148,Local Data,20&s2_30,5,conv5_block3_out
0.5552147239999999,0.994505495,0.2843814,Local Data,20&s2_30,5,conv5_block3_out
0.552147239,0.994475138,0.28449684,Local Data,20&s2_30,5,conv5_block3_out
0.549079755,0.9944444440000001,0.28496057,Local Data,20&s2_30,5,conv5_block3_out
0.54601227,0.994413408,0.28505617,Local Data,20&s2_30,5,conv5_block3_out
0.542944785,0.994382022,0.2852832,Local Data,20&s2_30,5,conv5_block3_out
0.539877301,0.9943502820000001,0.28604698,Local Data,20&s2_30,5,conv5_block3_out
0.536809816,0.994318182,0.2861184,Local Data,20&s2_30,5,conv5_block3_out
0.530674847,0.9942528740000001,0.28652507,Local Data,20&s2_30,5,conv5_block3_out
0.527607362,0.9942196529999999,0.2865557,Local Data,20&s2_30,5,conv5_block3_out
0.524539877,0.994186047,0.2866571,Local Data,20&s2_30,5,conv5_block3_out
0.5214723929999999,0.994152047,0.28672159999999997,Local Data,20&s2_30,5,conv5_block3_out
0.5184049079999999,0.994117647,0.28728402,Local Data,20&s2_30,5,conv5_block3_out
0.515337423,0.99408284,0.28763694,Local Data,20&s2_30,5,conv5_block3_out
0.512269939,0.994047619,0.28772902,Local Data,20&s2_30,5,conv5_block3_out
0.509202454,0.9940119759999999,0.28857034,Local Data,20&s2_30,5,conv5_block3_out
0.506134969,0.993975904,0.28916013,Local Data,20&s2_30,5,conv5_block3_out
0.503067485,0.9939393940000001,0.28922337,Local Data,20&s2_30,5,conv5_block3_out
0.5,0.9939024390000001,0.29013723,Local Data,20&s2_30,5,conv5_block3_out
0.496932515,0.9938650309999999,0.29055488,Local Data,20&s2_30,5,conv5_block3_out
0.493865031,0.99382716,0.29059320000000005,Local Data,20&s2_30,5,conv5_block3_out
0.49079754600000003,0.99378882,0.2909177,Local Data,20&s2_30,5,conv5_block3_out
0.487730061,0.99375,0.29164785,Local Data,20&s2_30,5,conv5_block3_out
0.48466257700000004,0.9937106920000001,0.29356040000000005,Local Data,20&s2_30,5,conv5_block3_out
0.481595092,0.993670886,0.29412204,Local Data,20&s2_30,5,conv5_block3_out
0.478527607,0.993630573,0.29454213,Local Data,20&s2_30,5,conv5_block3_out
0.47546012299999996,0.9935897440000001,0.29517943,Local Data,20&s2_30,5,conv5_block3_out
0.472392638,0.993548387,0.296068,Local Data,20&s2_30,5,conv5_block3_out
0.469325153,0.993506494,0.29647076,Local Data,20&s2_30,5,conv5_block3_out
0.466257669,0.993464052,0.2968948,Local Data,20&s2_30,5,conv5_block3_out
0.463190184,0.9934210529999999,0.2970156,Local Data,20&s2_30,5,conv5_block3_out
0.46012269899999997,0.993377483,0.29766166,Local Data,20&s2_30,5,conv5_block3_out
0.457055215,0.9933333329999999,0.29767418,Local Data,20&s2_30,5,conv5_block3_out
0.45398773,0.9932885909999999,0.29791528,Local Data,20&s2_30,5,conv5_block3_out
0.450920245,0.993243243,0.298661,Local Data,20&s2_30,5,conv5_block3_out
0.447852761,0.9931972790000001,0.29912424,Local Data,20&s2_30,5,conv5_block3_out
0.444785276,0.993150685,0.29918492,Local Data,20&s2_30,5,conv5_block3_out
0.441717791,0.9931034479999999,0.2993608,Local Data,20&s2_30,5,conv5_block3_out
0.441717791,1.0,0.29941761,Local Data,20&s2_30,5,conv5_block3_out
0.438650307,1.0,0.29947042,Local Data,20&s2_30,5,conv5_block3_out
0.43558282200000004,1.0,0.29954463,Local Data,20&s2_30,5,conv5_block3_out
0.43251533700000006,1.0,0.30023396,Local Data,20&s2_30,5,conv5_block3_out
0.429447853,1.0,0.30028540000000004,Local Data,20&s2_30,5,conv5_block3_out
0.42638036799999995,1.0,0.30050248,Local Data,20&s2_30,5,conv5_block3_out
0.423312883,1.0,0.30170918,Local Data,20&s2_30,5,conv5_block3_out
0.42024539899999996,1.0,0.30375773,Local Data,20&s2_30,5,conv5_block3_out
0.417177914,1.0,0.30414152,Local Data,20&s2_30,5,conv5_block3_out
0.414110429,1.0,0.30480844,Local Data,20&s2_30,5,conv5_block3_out
0.411042945,1.0,0.30510616,Local Data,20&s2_30,5,conv5_block3_out
0.40797546,1.0,0.30520290000000005,Local Data,20&s2_30,5,conv5_block3_out
0.404907975,1.0,0.30600888,Local Data,20&s2_30,5,conv5_block3_out
0.401840491,1.0,0.30633384,Local Data,20&s2_30,5,conv5_block3_out
0.39877300600000004,1.0,0.30702215,Local Data,20&s2_30,5,conv5_block3_out
0.395705521,1.0,0.30740052,Local Data,20&s2_30,5,conv5_block3_out
0.39263803700000005,1.0,0.30757922,Local Data,20&s2_30,5,conv5_block3_out
0.389570552,1.0,0.30757928,Local Data,20&s2_30,5,conv5_block3_out
0.38650306700000003,1.0,0.30782175,Local Data,20&s2_30,5,conv5_block3_out
0.38343558299999997,1.0,0.30823540000000005,Local Data,20&s2_30,5,conv5_block3_out
0.380368098,1.0,0.3091172,Local Data,20&s2_30,5,conv5_block3_out
0.37730061299999995,1.0,0.30929846,Local Data,20&s2_30,5,conv5_block3_out
0.374233129,1.0,0.30999368,Local Data,20&s2_30,5,conv5_block3_out
0.37116564399999996,1.0,0.31067652,Local Data,20&s2_30,5,conv5_block3_out
0.36809816,1.0,0.31105405,Local Data,20&s2_30,5,conv5_block3_out
0.365030675,1.0,0.31252867,Local Data,20&s2_30,5,conv5_block3_out
0.36196319,1.0,0.3132288,Local Data,20&s2_30,5,conv5_block3_out
0.35889570600000004,1.0,0.31344968,Local Data,20&s2_30,5,conv5_block3_out
0.355828221,1.0,0.31435066,Local Data,20&s2_30,5,conv5_block3_out
0.352760736,1.0,0.3144024,Local Data,20&s2_30,5,conv5_block3_out
0.349693252,1.0,0.3145967,Local Data,20&s2_30,5,conv5_block3_out
0.34662576700000003,1.0,0.31632882,Local Data,20&s2_30,5,conv5_block3_out
0.34355828200000005,1.0,0.3179971,Local Data,20&s2_30,5,conv5_block3_out
0.340490798,1.0,0.3186159,Local Data,20&s2_30,5,conv5_block3_out
0.33742331299999995,1.0,0.31884176,Local Data,20&s2_30,5,conv5_block3_out
0.334355828,1.0,0.31921858,Local Data,20&s2_30,5,conv5_block3_out
0.331288344,1.0,0.31940025,Local Data,20&s2_30,5,conv5_block3_out
0.328220859,1.0,0.31946248,Local Data,20&s2_30,5,conv5_block3_out
0.325153374,1.0,0.32089674,Local Data,20&s2_30,5,conv5_block3_out
0.32208589,1.0,0.32098782,Local Data,20&s2_30,5,conv5_block3_out
0.319018405,1.0,0.32172948,Local Data,20&s2_30,5,conv5_block3_out
0.31595092,1.0,0.32280058,Local Data,20&s2_30,5,conv5_block3_out
