fpr,tpr,Thresholds,Data,Train Size,Speaker Number,Positive,Method
0.884,0.467333333,0.29203179999999995,Digit Data,40%,30,Authorized,flatten_1
0.884,0.468,0.29199508,Digit Data,40%,30,Authorized,flatten_1
0.885,0.468,0.2919941,Digit Data,40%,30,Authorized,flatten_1
0.885,0.472,0.29168293,Digit Data,40%,30,Authorized,flatten_1
0.8859999999999999,0.472,0.29161733,Digit Data,40%,30,Authorized,flatten_1
0.8859999999999999,0.473333333,0.29140693,Digit Data,40%,30,Authorized,flatten_1
0.888,0.473333333,0.29128683,Digit Data,40%,30,Authorized,flatten_1
0.888,0.474333333,0.29113677,Digit Data,40%,30,Authorized,flatten_1
0.889,0.474333333,0.29107505,Digit Data,40%,30,Authorized,flatten_1
0.889,0.475,0.29104605,Digit Data,40%,30,Authorized,flatten_1
0.89,0.475,0.29094073,Digit Data,40%,30,Authorized,flatten_1
0.89,0.482,0.29025197,Digit Data,40%,30,Authorized,flatten_1
0.8909999999999999,0.482,0.29017776,Digit Data,40%,30,Authorized,flatten_1
0.8909999999999999,0.4826666670000001,0.2901322,Digit Data,40%,30,Authorized,flatten_1
0.892,0.4826666670000001,0.2901243,Digit Data,40%,30,Authorized,flatten_1
0.892,0.4896666670000001,0.28969112,Digit Data,40%,30,Authorized,flatten_1
0.893,0.4896666670000001,0.28965830000000004,Digit Data,40%,30,Authorized,flatten_1
0.893,0.5046666670000001,0.28846136,Digit Data,40%,30,Authorized,flatten_1
0.894,0.5046666670000001,0.28844392,Digit Data,40%,30,Authorized,flatten_1
0.894,0.5053333329999999,0.28842366,Digit Data,40%,30,Authorized,flatten_1
0.895,0.5053333329999999,0.28840727,Digit Data,40%,30,Authorized,flatten_1
0.895,0.5076666670000001,0.28832808,Digit Data,40%,30,Authorized,flatten_1
0.8959999999999999,0.5076666670000001,0.28825298,Digit Data,40%,30,Authorized,flatten_1
0.8959999999999999,0.5086666670000001,0.28820637,Digit Data,40%,30,Authorized,flatten_1
0.897,0.5086666670000001,0.28819525,Digit Data,40%,30,Authorized,flatten_1
0.897,0.5096666670000001,0.28812,Digit Data,40%,30,Authorized,flatten_1
0.899,0.5096666670000001,0.28805178,Digit Data,40%,30,Authorized,flatten_1
0.899,0.51,0.28803520000000005,Digit Data,40%,30,Authorized,flatten_1
0.9,0.51,0.28803506,Digit Data,40%,30,Authorized,flatten_1
0.9,0.511333333,0.28791586,Digit Data,40%,30,Authorized,flatten_1
0.901,0.511333333,0.28788227,Digit Data,40%,30,Authorized,flatten_1
0.901,0.512333333,0.2877715,Digit Data,40%,30,Authorized,flatten_1
0.902,0.512333333,0.2877444000000001,Digit Data,40%,30,Authorized,flatten_1
0.902,0.5156666670000001,0.28750193,Digit Data,40%,30,Authorized,flatten_1
0.903,0.5156666670000001,0.28749640000000004,Digit Data,40%,30,Authorized,flatten_1
0.903,0.5166666670000001,0.28745708,Digit Data,40%,30,Authorized,flatten_1
0.905,0.5166666670000001,0.28743723,Digit Data,40%,30,Authorized,flatten_1
0.905,0.5196666670000001,0.28709709999999994,Digit Data,40%,30,Authorized,flatten_1
0.906,0.5196666670000001,0.28707775,Digit Data,40%,30,Authorized,flatten_1
0.906,0.521,0.287007,Digit Data,40%,30,Authorized,flatten_1
0.907,0.521,0.28698024,Digit Data,40%,30,Authorized,flatten_1
0.907,0.5226666670000001,0.28690815,Digit Data,40%,30,Authorized,flatten_1
0.91,0.5226666670000001,0.2868317,Digit Data,40%,30,Authorized,flatten_1
0.91,0.525,0.2866693,Digit Data,40%,30,Authorized,flatten_1
0.911,0.525,0.28655744,Digit Data,40%,30,Authorized,flatten_1
0.911,0.530333333,0.28613585,Digit Data,40%,30,Authorized,flatten_1
0.912,0.530333333,0.28612208,Digit Data,40%,30,Authorized,flatten_1
0.912,0.532,0.28601888,Digit Data,40%,30,Authorized,flatten_1
0.913,0.532,0.28599083,Digit Data,40%,30,Authorized,flatten_1
0.913,0.533666667,0.2858906,Digit Data,40%,30,Authorized,flatten_1
0.914,0.533666667,0.28587729999999995,Digit Data,40%,30,Authorized,flatten_1
0.914,0.536,0.28579047,Digit Data,40%,30,Authorized,flatten_1
0.917,0.536,0.28561175,Digit Data,40%,30,Authorized,flatten_1
0.917,0.537666667,0.28529975,Digit Data,40%,30,Authorized,flatten_1
0.918,0.537666667,0.28514520000000004,Digit Data,40%,30,Authorized,flatten_1
0.918,0.542333333,0.284663,Digit Data,40%,30,Authorized,flatten_1
0.919,0.542333333,0.28463190000000005,Digit Data,40%,30,Authorized,flatten_1
0.919,0.543333333,0.2845879000000001,Digit Data,40%,30,Authorized,flatten_1
0.92,0.543333333,0.28454384,Digit Data,40%,30,Authorized,flatten_1
0.92,0.546666667,0.28437668,Digit Data,40%,30,Authorized,flatten_1
0.921,0.546666667,0.2843667,Digit Data,40%,30,Authorized,flatten_1
0.921,0.550666667,0.2840552,Digit Data,40%,30,Authorized,flatten_1
0.922,0.550666667,0.28403154,Digit Data,40%,30,Authorized,flatten_1
0.922,0.555333333,0.28355646,Digit Data,40%,30,Authorized,flatten_1
0.923,0.555333333,0.28348526,Digit Data,40%,30,Authorized,flatten_1
0.923,0.556666667,0.28341886,Digit Data,40%,30,Authorized,flatten_1
0.924,0.556666667,0.2834146,Digit Data,40%,30,Authorized,flatten_1
0.924,0.561666667,0.28285822,Digit Data,40%,30,Authorized,flatten_1
0.925,0.561666667,0.28283167,Digit Data,40%,30,Authorized,flatten_1
0.925,0.562,0.28282604,Digit Data,40%,30,Authorized,flatten_1
0.926,0.562,0.28279188,Digit Data,40%,30,Authorized,flatten_1
0.926,0.562666667,0.28275959999999994,Digit Data,40%,30,Authorized,flatten_1
0.927,0.562666667,0.2827592,Digit Data,40%,30,Authorized,flatten_1
0.927,0.5670000000000001,0.28216615,Digit Data,40%,30,Authorized,flatten_1
0.928,0.5670000000000001,0.28216258,Digit Data,40%,30,Authorized,flatten_1
0.928,0.573,0.28174508,Digit Data,40%,30,Authorized,flatten_1
0.929,0.573,0.2817301,Digit Data,40%,30,Authorized,flatten_1
0.929,0.574,0.2815558,Digit Data,40%,30,Authorized,flatten_1
0.931,0.574,0.28152928,Digit Data,40%,30,Authorized,flatten_1
0.931,0.582666667,0.28083467,Digit Data,40%,30,Authorized,flatten_1
0.932,0.582666667,0.2808093,Digit Data,40%,30,Authorized,flatten_1
0.932,0.5920000000000001,0.27987167,Digit Data,40%,30,Authorized,flatten_1
0.933,0.5920000000000001,0.27982977,Digit Data,40%,30,Authorized,flatten_1
0.933,0.596,0.27952343,Digit Data,40%,30,Authorized,flatten_1
0.934,0.596,0.27949727,Digit Data,40%,30,Authorized,flatten_1
0.934,0.601333333,0.27885738,Digit Data,40%,30,Authorized,flatten_1
0.935,0.601333333,0.27879196,Digit Data,40%,30,Authorized,flatten_1
0.935,0.608,0.2783428,Digit Data,40%,30,Authorized,flatten_1
0.937,0.608,0.27831465,Digit Data,40%,30,Authorized,flatten_1
0.937,0.609,0.27821255,Digit Data,40%,30,Authorized,flatten_1
0.938,0.609,0.27821106,Digit Data,40%,30,Authorized,flatten_1
0.938,0.612,0.27799773,Digit Data,40%,30,Authorized,flatten_1
0.94,0.612,0.27789864,Digit Data,40%,30,Authorized,flatten_1
0.94,0.613,0.27783468,Digit Data,40%,30,Authorized,flatten_1
0.942,0.613,0.27776703,Digit Data,40%,30,Authorized,flatten_1
0.942,0.613666667,0.27774245,Digit Data,40%,30,Authorized,flatten_1
0.944,0.613666667,0.27769476,Digit Data,40%,30,Authorized,flatten_1
0.944,0.6143333329999999,0.27766162,Digit Data,40%,30,Authorized,flatten_1
0.945,0.6143333329999999,0.27764520000000004,Digit Data,40%,30,Authorized,flatten_1
0.945,0.614666667,0.27754602,Digit Data,40%,30,Authorized,flatten_1
0.948,0.614666667,0.2775022,Digit Data,40%,30,Authorized,flatten_1
0.948,0.6163333329999999,0.27744278,Digit Data,40%,30,Authorized,flatten_1
0.95,0.6163333329999999,0.27738395,Digit Data,40%,30,Authorized,flatten_1
0.95,0.6196666670000001,0.27702132,Digit Data,40%,30,Authorized,flatten_1
0.951,0.6196666670000001,0.27701834,Digit Data,40%,30,Authorized,flatten_1
0.951,0.621,0.27678254,Digit Data,40%,30,Authorized,flatten_1
0.952,0.621,0.2767551,Digit Data,40%,30,Authorized,flatten_1
0.952,0.63,0.27573323,Digit Data,40%,30,Authorized,flatten_1
0.953,0.63,0.27562898,Digit Data,40%,30,Authorized,flatten_1
0.953,0.6306666670000001,0.27560562,Digit Data,40%,30,Authorized,flatten_1
0.954,0.6306666670000001,0.2755927,Digit Data,40%,30,Authorized,flatten_1
0.954,0.631,0.27557757,Digit Data,40%,30,Authorized,flatten_1
0.955,0.631,0.27545714,Digit Data,40%,30,Authorized,flatten_1
0.955,0.6386666670000001,0.27438188,Digit Data,40%,30,Authorized,flatten_1
0.956,0.6386666670000001,0.27436894,Digit Data,40%,30,Authorized,flatten_1
0.956,0.639,0.27430427,Digit Data,40%,30,Authorized,flatten_1
0.957,0.639,0.27428433,Digit Data,40%,30,Authorized,flatten_1
0.957,0.6466666670000001,0.27329424,Digit Data,40%,30,Authorized,flatten_1
0.958,0.6466666670000001,0.27329147,Digit Data,40%,30,Authorized,flatten_1
0.958,0.651333333,0.27275425,Digit Data,40%,30,Authorized,flatten_1
0.959,0.651333333,0.27274206,Digit Data,40%,30,Authorized,flatten_1
0.959,0.653666667,0.27246413,Digit Data,40%,30,Authorized,flatten_1
0.96,0.653666667,0.2724486,Digit Data,40%,30,Authorized,flatten_1
0.96,0.654,0.27242324,Digit Data,40%,30,Authorized,flatten_1
0.961,0.654,0.27231896,Digit Data,40%,30,Authorized,flatten_1
0.961,0.658666667,0.2717974,Digit Data,40%,30,Authorized,flatten_1
0.962,0.658666667,0.27179396,Digit Data,40%,30,Authorized,flatten_1
0.962,0.677666667,0.26943573,Digit Data,40%,30,Authorized,flatten_1
0.963,0.677666667,0.26942018,Digit Data,40%,30,Authorized,flatten_1
0.963,0.679,0.2692901,Digit Data,40%,30,Authorized,flatten_1
0.964,0.679,0.26920605,Digit Data,40%,30,Authorized,flatten_1
0.964,0.679333333,0.2691743,Digit Data,40%,30,Authorized,flatten_1
0.965,0.679333333,0.2691088,Digit Data,40%,30,Authorized,flatten_1
0.965,0.686333333,0.2681918,Digit Data,40%,30,Authorized,flatten_1
0.966,0.686333333,0.2681562,Digit Data,40%,30,Authorized,flatten_1
0.966,0.694333333,0.2670986,Digit Data,40%,30,Authorized,flatten_1
0.967,0.694333333,0.26708502,Digit Data,40%,30,Authorized,flatten_1
0.967,0.695,0.2669769,Digit Data,40%,30,Authorized,flatten_1
0.968,0.695,0.26689395,Digit Data,40%,30,Authorized,flatten_1
0.968,0.695666667,0.26682454,Digit Data,40%,30,Authorized,flatten_1
0.969,0.695666667,0.26681337,Digit Data,40%,30,Authorized,flatten_1
0.969,0.696333333,0.26678875,Digit Data,40%,30,Authorized,flatten_1
0.97,0.696333333,0.2667723,Digit Data,40%,30,Authorized,flatten_1
0.97,0.698,0.26663733,Digit Data,40%,30,Authorized,flatten_1
0.971,0.698,0.26659366,Digit Data,40%,30,Authorized,flatten_1
0.971,0.701333333,0.26613092,Digit Data,40%,30,Authorized,flatten_1
0.972,0.701333333,0.26600996,Digit Data,40%,30,Authorized,flatten_1
0.972,0.702333333,0.26586354,Digit Data,40%,30,Authorized,flatten_1
0.973,0.702333333,0.2657855,Digit Data,40%,30,Authorized,flatten_1
0.973,0.706,0.26514724,Digit Data,40%,30,Authorized,flatten_1
0.974,0.706,0.26502016,Digit Data,40%,30,Authorized,flatten_1
0.974,0.706333333,0.2649846,Digit Data,40%,30,Authorized,flatten_1
0.975,0.706333333,0.26496553,Digit Data,40%,30,Authorized,flatten_1
0.975,0.7140000000000001,0.26386806,Digit Data,40%,30,Authorized,flatten_1
0.978,0.7140000000000001,0.26363200000000003,Digit Data,40%,30,Authorized,flatten_1
0.978,0.725666667,0.26198524,Digit Data,40%,30,Authorized,flatten_1
0.98,0.725666667,0.2619138,Digit Data,40%,30,Authorized,flatten_1
0.98,0.728666667,0.26165175,Digit Data,40%,30,Authorized,flatten_1
0.981,0.728666667,0.26165044,Digit Data,40%,30,Authorized,flatten_1
0.981,0.73,0.26152053,Digit Data,40%,30,Authorized,flatten_1
0.982,0.73,0.26146466,Digit Data,40%,30,Authorized,flatten_1
0.982,0.7496666670000001,0.25885037,Digit Data,40%,30,Authorized,flatten_1
0.983,0.7496666670000001,0.25882912,Digit Data,40%,30,Authorized,flatten_1
0.983,0.7553333329999999,0.2577284,Digit Data,40%,30,Authorized,flatten_1
0.984,0.7553333329999999,0.25772345,Digit Data,40%,30,Authorized,flatten_1
0.984,0.7636666670000001,0.25665465,Digit Data,40%,30,Authorized,flatten_1
0.985,0.7636666670000001,0.2566106,Digit Data,40%,30,Authorized,flatten_1
0.985,0.767,0.25620833,Digit Data,40%,30,Authorized,flatten_1
0.986,0.767,0.2561897,Digit Data,40%,30,Authorized,flatten_1
0.986,0.774333333,0.2548457,Digit Data,40%,30,Authorized,flatten_1
0.988,0.774333333,0.254751,Digit Data,40%,30,Authorized,flatten_1
0.988,0.785666667,0.25333264,Digit Data,40%,30,Authorized,flatten_1
0.989,0.785666667,0.2533131,Digit Data,40%,30,Authorized,flatten_1
0.989,0.8,0.25166625,Digit Data,40%,30,Authorized,flatten_1
0.991,0.8,0.25162452,Digit Data,40%,30,Authorized,flatten_1
0.991,0.8009999999999999,0.25144297,Digit Data,40%,30,Authorized,flatten_1
0.992,0.8009999999999999,0.25140503,Digit Data,40%,30,Authorized,flatten_1
0.992,0.807666667,0.25030065,Digit Data,40%,30,Authorized,flatten_1
0.993,0.807666667,0.25013262,Digit Data,40%,30,Authorized,flatten_1
0.993,0.815666667,0.24832408,Digit Data,40%,30,Authorized,flatten_1
0.994,0.815666667,0.24826427,Digit Data,40%,30,Authorized,flatten_1
0.994,0.823666667,0.24721843,Digit Data,40%,30,Authorized,flatten_1
0.995,0.823666667,0.24718885,Digit Data,40%,30,Authorized,flatten_1
0.995,0.827333333,0.2465272,Digit Data,40%,30,Authorized,flatten_1
0.996,0.827333333,0.2465056,Digit Data,40%,30,Authorized,flatten_1
0.996,0.842333333,0.24339357,Digit Data,40%,30,Authorized,flatten_1
0.997,0.842333333,0.24330418,Digit Data,40%,30,Authorized,flatten_1
0.997,0.847,0.24268171,Digit Data,40%,30,Authorized,flatten_1
0.998,0.847,0.24266441,Digit Data,40%,30,Authorized,flatten_1
0.998,0.858,0.24027045,Digit Data,40%,30,Authorized,flatten_1
0.999,0.858,0.24025236,Digit Data,40%,30,Authorized,flatten_1
0.999,0.889333333,0.23257408,Digit Data,40%,30,Authorized,flatten_1
1.0,0.889333333,0.23255104,Digit Data,40%,30,Authorized,flatten_1
1.0,1.0,0.15334912,Digit Data,40%,30,Authorized,flatten_1
0.0,0.0,5345.0776369999985,Digit Data,40%,30,Unauthorized,Ratio
0.0,0.001,5344.0776369999985,Digit Data,40%,30,Unauthorized,Ratio
0.0,0.003,5344.066406,Digit Data,40%,30,Unauthorized,Ratio
0.0003333330000000001,0.003,5344.0615229999985,Digit Data,40%,30,Unauthorized,Ratio
0.0003333330000000001,0.005,5344.050293,Digit Data,40%,30,Unauthorized,Ratio
0.0003333330000000001,0.006999999999999999,5344.048828,Digit Data,40%,30,Unauthorized,Ratio
0.0003333330000000001,0.019,5343.949219,Digit Data,40%,30,Unauthorized,Ratio
0.000666667,0.02,5343.938965,Digit Data,40%,30,Unauthorized,Ratio
0.000666667,0.022,5343.9365229999985,Digit Data,40%,30,Unauthorized,Ratio
0.000666667,0.037000000000000005,5343.83252,Digit Data,40%,30,Unauthorized,Ratio
0.000666667,0.039,5343.819824,Digit Data,40%,30,Unauthorized,Ratio
0.000666667,0.083,5343.563965,Digit Data,40%,30,Unauthorized,Ratio
0.001,0.083,5343.55957,Digit Data,40%,30,Unauthorized,Ratio
0.001,0.087,5343.52832,Digit Data,40%,30,Unauthorized,Ratio
0.001333333,0.087,5343.513184,Digit Data,40%,30,Unauthorized,Ratio
0.001333333,0.109,5343.29248,Digit Data,40%,30,Unauthorized,Ratio
0.001666667,0.109,5343.290039,Digit Data,40%,30,Unauthorized,Ratio
0.001666667,0.11,5343.286621,Digit Data,40%,30,Unauthorized,Ratio
0.001666667,0.112,5343.279785,Digit Data,40%,30,Unauthorized,Ratio
0.001666667,0.113,5343.2666020000015,Digit Data,40%,30,Unauthorized,Ratio
0.002,0.113,5343.262207,Digit Data,40%,30,Unauthorized,Ratio
0.002,0.128,5343.023926,Digit Data,40%,30,Unauthorized,Ratio
0.002666667,0.128,5342.978027,Digit Data,40%,30,Unauthorized,Ratio
0.002666667,0.13699999999999998,5342.8901369999985,Digit Data,40%,30,Unauthorized,Ratio
0.003,0.13699999999999998,5342.88623,Digit Data,40%,30,Unauthorized,Ratio
0.003,0.141,5342.8286130000015,Digit Data,40%,30,Unauthorized,Ratio
0.003333333,0.141,5342.816895,Digit Data,40%,30,Unauthorized,Ratio
0.003333333,0.147,5342.708008,Digit Data,40%,30,Unauthorized,Ratio
0.003666667,0.147,5342.6879880000015,Digit Data,40%,30,Unauthorized,Ratio
0.003666667,0.198,5341.938965,Digit Data,40%,30,Unauthorized,Ratio
0.004,0.198,5341.934082,Digit Data,40%,30,Unauthorized,Ratio
0.004,0.223,5341.489746,Digit Data,40%,30,Unauthorized,Ratio
0.004333333,0.223,5341.438965,Digit Data,40%,30,Unauthorized,Ratio
0.004333333,0.233,5341.088867,Digit Data,40%,30,Unauthorized,Ratio
0.004666667,0.233,5341.071289,Digit Data,40%,30,Unauthorized,Ratio
0.004666667,0.261,5340.041015999999,Digit Data,40%,30,Unauthorized,Ratio
0.005,0.261,5340.033203,Digit Data,40%,30,Unauthorized,Ratio
0.005,0.299,5338.522949,Digit Data,40%,30,Unauthorized,Ratio
0.005333333000000001,0.299,5338.410645,Digit Data,40%,30,Unauthorized,Ratio
0.005333333000000001,0.312,5337.9833979999985,Digit Data,40%,30,Unauthorized,Ratio
0.005666666999999999,0.312,5337.890625,Digit Data,40%,30,Unauthorized,Ratio
0.005666666999999999,0.41,5328.021484000001,Digit Data,40%,30,Unauthorized,Ratio
0.006,0.41,5327.584961,Digit Data,40%,30,Unauthorized,Ratio
0.006,0.415,5326.840332,Digit Data,40%,30,Unauthorized,Ratio
0.006333333000000001,0.415,5326.6098630000015,Digit Data,40%,30,Unauthorized,Ratio
0.006333333000000001,0.428,5324.626953,Digit Data,40%,30,Unauthorized,Ratio
0.006666666999999999,0.428,5324.57373,Digit Data,40%,30,Unauthorized,Ratio
0.006666666999999999,0.443,5322.535645,Digit Data,40%,30,Unauthorized,Ratio
0.006999999999999999,0.443,5322.419922,Digit Data,40%,30,Unauthorized,Ratio
0.006999999999999999,0.452,5321.466309,Digit Data,40%,30,Unauthorized,Ratio
0.007333333,0.452,5321.347168,Digit Data,40%,30,Unauthorized,Ratio
0.007333333,0.453,5321.332031,Digit Data,40%,30,Unauthorized,Ratio
0.0076666669999999985,0.453,5321.24707,Digit Data,40%,30,Unauthorized,Ratio
0.0076666669999999985,0.471,5317.319336,Digit Data,40%,30,Unauthorized,Ratio
0.008,0.471,5316.833008,Digit Data,40%,30,Unauthorized,Ratio
0.008,0.476,5314.647949,Digit Data,40%,30,Unauthorized,Ratio
0.008333333,0.476,5314.542969,Digit Data,40%,30,Unauthorized,Ratio
0.008333333,0.481,5313.599609000001,Digit Data,40%,30,Unauthorized,Ratio
0.009000000000000001,0.481,5313.316895,Digit Data,40%,30,Unauthorized,Ratio
0.009000000000000001,0.588,5249.947265999999,Digit Data,40%,30,Unauthorized,Ratio
0.009333333,0.588,5248.178711,Digit Data,40%,30,Unauthorized,Ratio
0.009333333,0.625,5209.176758,Digit Data,40%,30,Unauthorized,Ratio
0.009666667,0.625,5207.195313,Digit Data,40%,30,Unauthorized,Ratio
0.009666667,0.626,5204.732422,Digit Data,40%,30,Unauthorized,Ratio
0.01,0.626,5204.696777,Digit Data,40%,30,Unauthorized,Ratio
0.01,0.634,5192.513672,Digit Data,40%,30,Unauthorized,Ratio
0.010333333,0.634,5191.789551,Digit Data,40%,30,Unauthorized,Ratio
0.010333333,0.664,5130.7509770000015,Digit Data,40%,30,Unauthorized,Ratio
0.010666667,0.664,5129.2822270000015,Digit Data,40%,30,Unauthorized,Ratio
0.010666667,0.667,5118.510742,Digit Data,40%,30,Unauthorized,Ratio
0.011666667,0.667,5110.002441,Digit Data,40%,30,Unauthorized,Ratio
0.011666667,0.6679999999999999,5105.166015999999,Digit Data,40%,30,Unauthorized,Ratio
0.012,0.6679999999999999,5104.870117,Digit Data,40%,30,Unauthorized,Ratio
0.012,0.674,5097.791992,Digit Data,40%,30,Unauthorized,Ratio
0.012333333,0.674,5096.689941,Digit Data,40%,30,Unauthorized,Ratio
0.012333333,0.6829999999999999,5070.575195,Digit Data,40%,30,Unauthorized,Ratio
0.013,0.6829999999999999,5068.496094,Digit Data,40%,30,Unauthorized,Ratio
0.013,0.684,5067.8754880000015,Digit Data,40%,30,Unauthorized,Ratio
0.013666667,0.684,5065.496582,Digit Data,40%,30,Unauthorized,Ratio
0.013666667,0.688,5049.109375,Digit Data,40%,30,Unauthorized,Ratio
0.014,0.688,5044.583008,Digit Data,40%,30,Unauthorized,Ratio
0.014,0.7,5010.203125,Digit Data,40%,30,Unauthorized,Ratio
0.015333333,0.7,4999.6416020000015,Digit Data,40%,30,Unauthorized,Ratio
0.015333333,0.71,4961.1723630000015,Digit Data,40%,30,Unauthorized,Ratio
0.015666667,0.71,4961.130859000001,Digit Data,40%,30,Unauthorized,Ratio
0.015666667,0.7170000000000001,4927.692871,Digit Data,40%,30,Unauthorized,Ratio
0.016,0.7170000000000001,4918.977051,Digit Data,40%,30,Unauthorized,Ratio
0.016,0.7240000000000001,4902.5620119999985,Digit Data,40%,30,Unauthorized,Ratio
0.016333333000000002,0.7240000000000001,4900.283691,Digit Data,40%,30,Unauthorized,Ratio
0.016333333000000002,0.735,4851.802734000001,Digit Data,40%,30,Unauthorized,Ratio
0.016666667,0.735,4839.21582,Digit Data,40%,30,Unauthorized,Ratio
0.016666667,0.738,4826.340332,Digit Data,40%,30,Unauthorized,Ratio
0.017,0.738,4825.9526369999985,Digit Data,40%,30,Unauthorized,Ratio
0.017,0.755,4733.294922,Digit Data,40%,30,Unauthorized,Ratio
0.017333333,0.755,4724.175781,Digit Data,40%,30,Unauthorized,Ratio
0.017333333,0.759,4691.487793,Digit Data,40%,30,Unauthorized,Ratio
0.017666667,0.759,4685.305664,Digit Data,40%,30,Unauthorized,Ratio
0.017666667,0.7659999999999999,4652.464844,Digit Data,40%,30,Unauthorized,Ratio
0.018333333,0.7659999999999999,4623.181152,Digit Data,40%,30,Unauthorized,Ratio
0.018333333,0.77,4592.6552729999985,Digit Data,40%,30,Unauthorized,Ratio
0.018666667,0.77,4582.415527,Digit Data,40%,30,Unauthorized,Ratio
0.018666667,0.7709999999999999,4581.0322270000015,Digit Data,40%,30,Unauthorized,Ratio
0.019,0.7709999999999999,4575.65332,Digit Data,40%,30,Unauthorized,Ratio
0.019,0.772,4572.393555,Digit Data,40%,30,Unauthorized,Ratio
0.019666667,0.772,4559.273926,Digit Data,40%,30,Unauthorized,Ratio
0.019666667,0.775,4531.458008,Digit Data,40%,30,Unauthorized,Ratio
0.02,0.775,4524.595215,Digit Data,40%,30,Unauthorized,Ratio
0.02,0.7829999999999999,4490.784668,Digit Data,40%,30,Unauthorized,Ratio
0.020333333,0.7829999999999999,4483.8896479999985,Digit Data,40%,30,Unauthorized,Ratio
0.020333333,0.79,4458.314941,Digit Data,40%,30,Unauthorized,Ratio
0.020666667,0.79,4455.772461,Digit Data,40%,30,Unauthorized,Ratio
0.020666667,0.7909999999999999,4452.0,Digit Data,40%,30,Unauthorized,Ratio
0.021,0.7909999999999999,4448.972168,Digit Data,40%,30,Unauthorized,Ratio
0.021,0.794,4441.439941,Digit Data,40%,30,Unauthorized,Ratio
0.021333333,0.794,4434.796875,Digit Data,40%,30,Unauthorized,Ratio
0.021333333,0.799,4398.851563,Digit Data,40%,30,Unauthorized,Ratio
0.021666667,0.799,4394.8754880000015,Digit Data,40%,30,Unauthorized,Ratio
0.021666667,0.8,4391.3603520000015,Digit Data,40%,30,Unauthorized,Ratio
0.022,0.8,4381.919434,Digit Data,40%,30,Unauthorized,Ratio
0.022,0.8009999999999999,4380.598145,Digit Data,40%,30,Unauthorized,Ratio
0.022333333,0.8009999999999999,4379.508301,Digit Data,40%,30,Unauthorized,Ratio
0.022333333,0.802,4375.239258,Digit Data,40%,30,Unauthorized,Ratio
0.022666667,0.802,4371.351563,Digit Data,40%,30,Unauthorized,Ratio
0.022666667,0.81,4301.646973,Digit Data,40%,30,Unauthorized,Ratio
0.023,0.81,4301.61377,Digit Data,40%,30,Unauthorized,Ratio
0.023,0.815,4279.992188,Digit Data,40%,30,Unauthorized,Ratio
0.023333333,0.815,4270.929688,Digit Data,40%,30,Unauthorized,Ratio
0.023333333,0.8170000000000001,4227.623535,Digit Data,40%,30,Unauthorized,Ratio
0.024333333,0.8170000000000001,4197.7666020000015,Digit Data,40%,30,Unauthorized,Ratio
0.024333333,0.821,4183.69873,Digit Data,40%,30,Unauthorized,Ratio
0.025,0.821,4178.129883,Digit Data,40%,30,Unauthorized,Ratio
0.025,0.8220000000000001,4177.035156,Digit Data,40%,30,Unauthorized,Ratio
0.025333333,0.8220000000000001,4174.788574,Digit Data,40%,30,Unauthorized,Ratio
0.025333333,0.823,4169.956055,Digit Data,40%,30,Unauthorized,Ratio
0.025666667,0.823,4167.727539,Digit Data,40%,30,Unauthorized,Ratio
0.025666667,0.8270000000000001,4131.29834,Digit Data,40%,30,Unauthorized,Ratio
0.026,0.8270000000000001,4124.97998,Digit Data,40%,30,Unauthorized,Ratio
0.026,0.8290000000000001,4116.751465,Digit Data,40%,30,Unauthorized,Ratio
0.027000000000000003,0.8290000000000001,4103.8896479999985,Digit Data,40%,30,Unauthorized,Ratio
0.027000000000000003,0.835,4076.866699,Digit Data,40%,30,Unauthorized,Ratio
0.027333333,0.835,4074.472168,Digit Data,40%,30,Unauthorized,Ratio
0.027333333,0.84,4044.279785,Digit Data,40%,30,Unauthorized,Ratio
0.027666667,0.84,4037.633789,Digit Data,40%,30,Unauthorized,Ratio
0.027666667,0.851,3937.661621,Digit Data,40%,30,Unauthorized,Ratio
0.028666667000000007,0.851,3928.259277,Digit Data,40%,30,Unauthorized,Ratio
0.028666667000000007,0.855,3910.712891,Digit Data,40%,30,Unauthorized,Ratio
0.029333333,0.855,3898.343018,Digit Data,40%,30,Unauthorized,Ratio
0.029333333,0.856,3890.828369,Digit Data,40%,30,Unauthorized,Ratio
0.030333333,0.856,3875.031006,Digit Data,40%,30,Unauthorized,Ratio
0.030333333,0.857,3870.630859,Digit Data,40%,30,Unauthorized,Ratio
0.031333333,0.857,3846.673096,Digit Data,40%,30,Unauthorized,Ratio
0.031333333,0.858,3843.128418,Digit Data,40%,30,Unauthorized,Ratio
0.031666667,0.858,3841.980713,Digit Data,40%,30,Unauthorized,Ratio
0.031666667,0.8590000000000001,3840.530273,Digit Data,40%,30,Unauthorized,Ratio
0.032,0.8590000000000001,3828.278076,Digit Data,40%,30,Unauthorized,Ratio
0.032,0.865,3797.484375,Digit Data,40%,30,Unauthorized,Ratio
0.033,0.865,3779.461182,Digit Data,40%,30,Unauthorized,Ratio
0.033,0.866,3762.197754,Digit Data,40%,30,Unauthorized,Ratio
0.033666667000000004,0.866,3727.206299,Digit Data,40%,30,Unauthorized,Ratio
0.033666667000000004,0.867,3721.618408,Digit Data,40%,30,Unauthorized,Ratio
