Recall,Precision,Thresholds,Data,Train Size,Speaker Number,D-vector
0.752,0.5266106442577031,0.8301546999999999,Digit Data,40%,5,flatten_1
0.752,0.5273492286115007,0.83024293,Digit Data,40%,5,flatten_1
0.752,0.5280898876404494,0.8303403,Digit Data,40%,5,flatten_1
0.752,0.5288326300984529,0.83036745,Digit Data,40%,5,flatten_1
0.75,0.528169014084507,0.83038986,Digit Data,40%,5,flatten_1
0.75,0.5289139633286318,0.83047813,Digit Data,40%,5,flatten_1
0.75,0.5296610169491526,0.830492,Digit Data,40%,5,flatten_1
0.748,0.5289957567185289,0.8305468,Digit Data,40%,5,flatten_1
0.748,0.5297450424929179,0.83057135,Digit Data,40%,5,flatten_1
0.748,0.5304964539007092,0.83057463,Digit Data,40%,5,flatten_1
0.748,0.53125,0.83059114,Digit Data,40%,5,flatten_1
0.746,0.5305832147937412,0.83071667,Digit Data,40%,5,flatten_1
0.7440000000000001,0.5299145299145299,0.8307633,Digit Data,40%,5,flatten_1
0.7440000000000001,0.5306704707560628,0.83081037,Digit Data,40%,5,flatten_1
0.7440000000000001,0.5314285714285715,0.830839,Digit Data,40%,5,flatten_1
0.7440000000000001,0.5321888412017167,0.83112365,Digit Data,40%,5,flatten_1
0.7440000000000001,0.5329512893982808,0.8311556999999999,Digit Data,40%,5,flatten_1
0.7440000000000001,0.5337159253945479,0.8311813,Digit Data,40%,5,flatten_1
0.7440000000000001,0.5344827586206896,0.8312663,Digit Data,40%,5,flatten_1
0.7440000000000001,0.5352517985611511,0.83128977,Digit Data,40%,5,flatten_1
0.7440000000000001,0.5360230547550432,0.8314396000000001,Digit Data,40%,5,flatten_1
0.7440000000000001,0.5367965367965368,0.83150584,Digit Data,40%,5,flatten_1
0.7440000000000001,0.5375722543352601,0.83154595,Digit Data,40%,5,flatten_1
0.7440000000000001,0.5383502170767004,0.83161676,Digit Data,40%,5,flatten_1
0.7440000000000001,0.5391304347826087,0.83168274,Digit Data,40%,5,flatten_1
0.742,0.5384615384615384,0.8316964,Digit Data,40%,5,flatten_1
0.742,0.5392441860465116,0.83178735,Digit Data,40%,5,flatten_1
0.742,0.5400291120815138,0.8317905000000001,Digit Data,40%,5,flatten_1
0.742,0.5408163265306123,0.8318552,Digit Data,40%,5,flatten_1
0.742,0.5416058394160584,0.8320413000000001,Digit Data,40%,5,flatten_1
0.74,0.5409356725146199,0.83207893,Digit Data,40%,5,flatten_1
0.74,0.5417276720351389,0.83212435,Digit Data,40%,5,flatten_1
0.738,0.5410557184750733,0.83221966,Digit Data,40%,5,flatten_1
0.738,0.5418502202643172,0.8322268,Digit Data,40%,5,flatten_1
0.738,0.5426470588235294,0.83226544,Digit Data,40%,5,flatten_1
0.738,0.5434462444771723,0.83235097,Digit Data,40%,5,flatten_1
0.738,0.5442477876106194,0.832493,Digit Data,40%,5,flatten_1
0.736,0.5435745937961596,0.8325220999999999,Digit Data,40%,5,flatten_1
0.7340000000000001,0.5428994082840237,0.83254725,Digit Data,40%,5,flatten_1
0.732,0.5422222222222223,0.8326138000000001,Digit Data,40%,5,flatten_1
0.732,0.543026706231454,0.83262396,Digit Data,40%,5,flatten_1
0.732,0.5438335809806835,0.83268034,Digit Data,40%,5,flatten_1
0.73,0.5431547619047619,0.83268464,Digit Data,40%,5,flatten_1
0.728,0.5424739195230999,0.8327878000000001,Digit Data,40%,5,flatten_1
0.728,0.5432835820895522,0.83279234,Digit Data,40%,5,flatten_1
0.728,0.5440956651718983,0.8329213,Digit Data,40%,5,flatten_1
0.728,0.5449101796407185,0.83302826,Digit Data,40%,5,flatten_1
0.728,0.545727136431784,0.83306074,Digit Data,40%,5,flatten_1
0.728,0.5465465465465466,0.8330755999999999,Digit Data,40%,5,flatten_1
0.726,0.5458646616541354,0.83314514,Digit Data,40%,5,flatten_1
0.726,0.5466867469879518,0.83321184,Digit Data,40%,5,flatten_1
0.726,0.5475113122171946,0.83321595,Digit Data,40%,5,flatten_1
0.726,0.5483383685800605,0.8333204,Digit Data,40%,5,flatten_1
0.726,0.5491679273827534,0.8333593,Digit Data,40%,5,flatten_1
0.726,0.55,0.8333714,Digit Data,40%,5,flatten_1
0.7240000000000001,0.5493171471927162,0.8333865,Digit Data,40%,5,flatten_1
0.7240000000000001,0.5501519756838906,0.83339787,Digit Data,40%,5,flatten_1
0.7240000000000001,0.5509893455098934,0.8334417,Digit Data,40%,5,flatten_1
0.722,0.5503048780487805,0.8334644,Digit Data,40%,5,flatten_1
0.72,0.5496183206106869,0.83350205,Digit Data,40%,5,flatten_1
0.72,0.5504587155963303,0.833536,Digit Data,40%,5,flatten_1
0.718,0.5497702909647779,0.8335636000000001,Digit Data,40%,5,flatten_1
0.718,0.5506134969325154,0.8335847,Digit Data,40%,5,flatten_1
0.716,0.5499231950844854,0.8336444,Digit Data,40%,5,flatten_1
0.716,0.5507692307692308,0.83365154,Digit Data,40%,5,flatten_1
0.716,0.551617873651772,0.8336606,Digit Data,40%,5,flatten_1
0.716,0.5524691358024691,0.8336894,Digit Data,40%,5,flatten_1
0.7140000000000001,0.5517774343122102,0.83371973,Digit Data,40%,5,flatten_1
0.7140000000000001,0.5526315789473685,0.8337803,Digit Data,40%,5,flatten_1
0.7140000000000001,0.5534883720930233,0.8338426,Digit Data,40%,5,flatten_1
0.7120000000000001,0.5527950310559007,0.83391607,Digit Data,40%,5,flatten_1
0.71,0.5520995334370141,0.83397424,Digit Data,40%,5,flatten_1
0.71,0.5529595015576324,0.834045,Digit Data,40%,5,flatten_1
0.71,0.5538221528861155,0.8341008,Digit Data,40%,5,flatten_1
0.708,0.553125,0.8341059000000001,Digit Data,40%,5,flatten_1
0.708,0.5539906103286385,0.8341213,Digit Data,40%,5,flatten_1
0.708,0.554858934169279,0.834335,Digit Data,40%,5,flatten_1
0.708,0.5557299843014128,0.8343687,Digit Data,40%,5,flatten_1
0.708,0.5566037735849056,0.8344324000000001,Digit Data,40%,5,flatten_1
0.708,0.5574803149606299,0.8346005,Digit Data,40%,5,flatten_1
0.708,0.5583596214511041,0.8346783000000001,Digit Data,40%,5,flatten_1
0.706,0.5576619273301737,0.8347037,Digit Data,40%,5,flatten_1
0.706,0.5585443037974683,0.8347082,Digit Data,40%,5,flatten_1
0.706,0.5594294770206022,0.8348054,Digit Data,40%,5,flatten_1
0.7040000000000001,0.5587301587301587,0.8348498,Digit Data,40%,5,flatten_1
0.7020000000000001,0.5580286168521462,0.83492893,Digit Data,40%,5,flatten_1
0.7020000000000001,0.5589171974522293,0.8349358,Digit Data,40%,5,flatten_1
0.7,0.5582137161084529,0.8349669,Digit Data,40%,5,flatten_1
0.7,0.5591054313099042,0.83499455,Digit Data,40%,5,flatten_1
0.7,0.56,0.8350247,Digit Data,40%,5,flatten_1
0.698,0.5592948717948718,0.83512485,Digit Data,40%,5,flatten_1
0.698,0.5601926163723917,0.8353761999999999,Digit Data,40%,5,flatten_1
0.698,0.5610932475884244,0.8353951999999999,Digit Data,40%,5,flatten_1
0.698,0.5619967793880838,0.83542347,Digit Data,40%,5,flatten_1
0.698,0.5629032258064516,0.8354292,Digit Data,40%,5,flatten_1
0.698,0.5638126009693053,0.8356056999999999,Digit Data,40%,5,flatten_1
0.698,0.5647249190938511,0.83565557,Digit Data,40%,5,flatten_1
0.698,0.5656401944894651,0.8356979999999999,Digit Data,40%,5,flatten_1
0.698,0.5665584415584416,0.8357332000000001,Digit Data,40%,5,flatten_1
0.696,0.5658536585365853,0.8357851000000001,Digit Data,40%,5,flatten_1
0.6940000000000001,0.5651465798045603,0.83581364,Digit Data,40%,5,flatten_1
0.6920000000000001,0.5644371941272429,0.8358207000000001,Digit Data,40%,5,flatten_1
0.69,0.5637254901960784,0.8359028000000001,Digit Data,40%,5,flatten_1
0.69,0.5646481178396072,0.8361523000000001,Digit Data,40%,5,flatten_1
0.688,0.5639344262295082,0.83631104,Digit Data,40%,5,flatten_1
0.688,0.5648604269293924,0.83634883,Digit Data,40%,5,flatten_1
0.688,0.5657894736842105,0.83647794,Digit Data,40%,5,flatten_1
0.6859999999999999,0.5650741350906096,0.8365348,Digit Data,40%,5,flatten_1
0.684,0.5643564356435643,0.83655536,Digit Data,40%,5,flatten_1
0.684,0.5652892561983471,0.8365954,Digit Data,40%,5,flatten_1
0.682,0.5645695364238411,0.8367226999999999,Digit Data,40%,5,flatten_1
0.68,0.5638474295190713,0.8367709999999999,Digit Data,40%,5,flatten_1
0.68,0.5647840531561462,0.83687896,Digit Data,40%,5,flatten_1
0.68,0.5657237936772047,0.8368905999999999,Digit Data,40%,5,flatten_1
0.68,0.5666666666666667,0.8369929,Digit Data,40%,5,flatten_1
0.6779999999999999,0.5659432387312187,0.8370186,Digit Data,40%,5,flatten_1
0.6759999999999999,0.5652173913043478,0.83708346,Digit Data,40%,5,flatten_1
0.674,0.5644891122278057,0.83718157,Digit Data,40%,5,flatten_1
0.674,0.5654362416107382,0.8372676,Digit Data,40%,5,flatten_1
0.674,0.5663865546218487,0.83730036,Digit Data,40%,5,flatten_1
0.674,0.5673400673400674,0.83730567,Digit Data,40%,5,flatten_1
0.674,0.5682967959527825,0.83748096,Digit Data,40%,5,flatten_1
0.674,0.5692567567567568,0.8376021,Digit Data,40%,5,flatten_1
0.674,0.5702199661590525,0.83769834,Digit Data,40%,5,flatten_1
0.672,0.5694915254237288,0.8377923,Digit Data,40%,5,flatten_1
0.672,0.5704584040747029,0.8377934000000001,Digit Data,40%,5,flatten_1
0.672,0.5714285714285714,0.8378389,Digit Data,40%,5,flatten_1
0.672,0.5724020442930153,0.8379763000000001,Digit Data,40%,5,flatten_1
0.672,0.5733788395904437,0.8380329,Digit Data,40%,5,flatten_1
0.67,0.5726495726495726,0.8380965,Digit Data,40%,5,flatten_1
0.67,0.5736301369863014,0.83810496,Digit Data,40%,5,flatten_1
0.67,0.5746140651801029,0.8381171000000001,Digit Data,40%,5,flatten_1
0.67,0.5756013745704467,0.83813083,Digit Data,40%,5,flatten_1
0.6679999999999999,0.5748709122203098,0.8382071,Digit Data,40%,5,flatten_1
0.6659999999999999,0.5751295336787565,0.83820724,Digit Data,40%,5,flatten_1
0.6659999999999999,0.5761245674740484,0.8382361999999999,Digit Data,40%,5,flatten_1
0.664,0.5753899480069324,0.83823663,Digit Data,40%,5,flatten_1
0.664,0.5763888888888888,0.8383318000000001,Digit Data,40%,5,flatten_1
0.664,0.577391304347826,0.83861315,Digit Data,40%,5,flatten_1
0.664,0.5783972125435539,0.8387690000000001,Digit Data,40%,5,flatten_1
0.662,0.5776614310645725,0.8389046999999998,Digit Data,40%,5,flatten_1
0.662,0.5786713286713286,0.8389585999999999,Digit Data,40%,5,flatten_1
0.662,0.5796847635726795,0.83909357,Digit Data,40%,5,flatten_1
0.66,0.5789473684210527,0.83913714,Digit Data,40%,5,flatten_1
0.66,0.5799648506151143,0.83923364,Digit Data,40%,5,flatten_1
0.6579999999999999,0.579225352112676,0.8392748999999999,Digit Data,40%,5,flatten_1
0.6579999999999999,0.5802469135802469,0.8394685,Digit Data,40%,5,flatten_1
0.6559999999999999,0.5795053003533569,0.8396277,Digit Data,40%,5,flatten_1
0.654,0.5787610619469027,0.8396485,Digit Data,40%,5,flatten_1
0.652,0.5780141843971631,0.8398208,Digit Data,40%,5,flatten_1
0.65,0.5772646536412078,0.8398836999999999,Digit Data,40%,5,flatten_1
0.65,0.5782918149466192,0.8398950999999999,Digit Data,40%,5,flatten_1
0.65,0.5793226381461676,0.83989793,Digit Data,40%,5,flatten_1
0.648,0.5785714285714286,0.84010714,Digit Data,40%,5,flatten_1
0.648,0.5796064400715564,0.8401535,Digit Data,40%,5,flatten_1
0.648,0.5806451612903226,0.8404058000000001,Digit Data,40%,5,flatten_1
0.6459999999999999,0.5798922800718133,0.8405554000000001,Digit Data,40%,5,flatten_1
0.644,0.5791366906474821,0.84067774,Digit Data,40%,5,flatten_1
0.644,0.5801801801801801,0.84072167,Digit Data,40%,5,flatten_1
0.644,0.5812274368231047,0.84072846,Digit Data,40%,5,flatten_1
0.644,0.5822784810126582,0.84073377,Digit Data,40%,5,flatten_1
0.642,0.5815217391304348,0.84074134,Digit Data,40%,5,flatten_1
0.64,0.5807622504537205,0.8409521999999999,Digit Data,40%,5,flatten_1
0.64,0.5818181818181818,0.84128296,Digit Data,40%,5,flatten_1
0.638,0.5810564663023678,0.8413176,Digit Data,40%,5,flatten_1
0.638,0.5821167883211679,0.8414169,Digit Data,40%,5,flatten_1
0.636,0.5813528336380256,0.84144235,Digit Data,40%,5,flatten_1
0.636,0.5824175824175825,0.84174347,Digit Data,40%,5,flatten_1
0.636,0.5834862385321101,0.84188604,Digit Data,40%,5,flatten_1
0.634,0.5827205882352942,0.84201217,Digit Data,40%,5,flatten_1
0.634,0.5837937384898709,0.8420665999999999,Digit Data,40%,5,flatten_1
0.632,0.5830258302583026,0.8421603999999999,Digit Data,40%,5,flatten_1
0.632,0.5841035120147874,0.84217066,Digit Data,40%,5,flatten_1
0.63,0.5833333333333334,0.84218687,Digit Data,40%,5,flatten_1
0.63,0.5844155844155844,0.8421933000000001,Digit Data,40%,5,flatten_1
0.63,0.5855018587360595,0.84220475,Digit Data,40%,5,flatten_1
0.628,0.5847299813780261,0.84220946,Digit Data,40%,5,flatten_1
0.628,0.5858208955223879,0.84223807,Digit Data,40%,5,flatten_1
0.628,0.5869158878504673,0.84228635,Digit Data,40%,5,flatten_1
0.628,0.5880149812734082,0.84229046,Digit Data,40%,5,flatten_1
0.626,0.5872420262664165,0.8423415999999999,Digit Data,40%,5,flatten_1
0.626,0.5883458646616542,0.84236234,Digit Data,40%,5,flatten_1
0.624,0.5875706214689266,0.8424014000000001,Digit Data,40%,5,flatten_1
0.624,0.5886792452830188,0.8424648000000001,Digit Data,40%,5,flatten_1
0.624,0.5897920604914934,0.84246516,Digit Data,40%,5,flatten_1
0.622,0.5890151515151515,0.8425071,Digit Data,40%,5,flatten_1
0.622,0.5901328273244781,0.8425454,Digit Data,40%,5,flatten_1
0.62,0.5893536121673004,0.8426378000000001,Digit Data,40%,5,flatten_1
0.618,0.5885714285714285,0.8426657,Digit Data,40%,5,flatten_1
0.618,0.5896946564885496,0.8426841,Digit Data,40%,5,flatten_1
0.616,0.5889101338432122,0.8427123,Digit Data,40%,5,flatten_1
0.616,0.5900383141762452,0.8427745000000001,Digit Data,40%,5,flatten_1
0.616,0.5911708253358925,0.8428157,Digit Data,40%,5,flatten_1
0.614,0.5903846153846154,0.8429011000000001,Digit Data,40%,5,flatten_1
0.614,0.5915221579961464,0.8430378000000001,Digit Data,40%,5,flatten_1
0.612,0.5907335907335908,0.84308636,Digit Data,40%,5,flatten_1
0.61,0.5899419729206963,0.84310657,Digit Data,40%,5,flatten_1
0.61,0.5910852713178295,0.84311366,Digit Data,40%,5,flatten_1
0.608,0.5902912621359223,0.84343886,Digit Data,40%,5,flatten_1
0.606,0.5894941634241245,0.8434393,Digit Data,40%,5,flatten_1
0.606,0.5906432748538012,0.8435583000000001,Digit Data,40%,5,flatten_1
0.604,0.58984375,0.8436326999999999,Digit Data,40%,5,flatten_1
0.604,0.5909980430528375,0.84364337,Digit Data,40%,5,flatten_1
0.604,0.592156862745098,0.8438273000000001,Digit Data,40%,5,flatten_1
0.604,0.593320235756385,0.8438829999999999,Digit Data,40%,5,flatten_1
0.604,0.5944881889763779,0.84414923,Digit Data,40%,5,flatten_1
0.604,0.5956607495069034,0.84415835,Digit Data,40%,5,flatten_1
0.602,0.5948616600790514,0.8442069999999999,Digit Data,40%,5,flatten_1
0.6,0.594059405940594,0.8442622999999999,Digit Data,40%,5,flatten_1
0.6,0.5952380952380952,0.8443685,Digit Data,40%,5,flatten_1
0.598,0.5944333996023857,0.8443821,Digit Data,40%,5,flatten_1
0.598,0.5956175298804781,0.8444026,Digit Data,40%,5,flatten_1
0.596,0.5948103792415169,0.84440476,Digit Data,40%,5,flatten_1
0.594,0.594,0.84441537,Digit Data,40%,5,flatten_1
0.5920000000000001,0.593186372745491,0.8444649999999999,Digit Data,40%,5,flatten_1
0.5920000000000001,0.5943775100401606,0.84453857,Digit Data,40%,5,flatten_1
0.5920000000000001,0.5955734406438632,0.8446773000000001,Digit Data,40%,5,flatten_1
0.59,0.594758064516129,0.8448125,Digit Data,40%,5,flatten_1
0.588,0.5939393939393941,0.84481657,Digit Data,40%,5,flatten_1
0.586,0.5931174089068826,0.8448462,Digit Data,40%,5,flatten_1
0.584,0.5922920892494928,0.8449915000000001,Digit Data,40%,5,flatten_1
0.584,0.5934959349593496,0.8450429,Digit Data,40%,5,flatten_1
0.5820000000000001,0.5926680244399185,0.84512854,Digit Data,40%,5,flatten_1
0.58,0.5918367346938775,0.8451616,Digit Data,40%,5,flatten_1
0.58,0.5930470347648262,0.84519047,Digit Data,40%,5,flatten_1
0.578,0.5922131147540983,0.8452151,Digit Data,40%,5,flatten_1
0.5760000000000001,0.5913757700205339,0.84545213,Digit Data,40%,5,flatten_1
0.5760000000000001,0.5925925925925926,0.8455765,Digit Data,40%,5,flatten_1
0.5760000000000001,0.5938144329896907,0.84558356,Digit Data,40%,5,flatten_1
0.5760000000000001,0.5950413223140496,0.8456007999999999,Digit Data,40%,5,flatten_1
0.5760000000000001,0.5962732919254659,0.84570414,Digit Data,40%,5,flatten_1
0.5760000000000001,0.5975103734439834,0.8457525,Digit Data,40%,5,flatten_1
0.5760000000000001,0.5987525987525988,0.8457683000000001,Digit Data,40%,5,flatten_1
0.574,0.5979166666666667,0.8458200000000001,Digit Data,40%,5,flatten_1
0.5720000000000001,0.5970772442588727,0.8459068000000001,Digit Data,40%,5,flatten_1
0.5720000000000001,0.5983263598326359,0.845925,Digit Data,40%,5,flatten_1
0.5720000000000001,0.59958071278826,0.84598726,Digit Data,40%,5,flatten_1
0.5720000000000001,0.6008403361344538,0.84600234,Digit Data,40%,5,flatten_1
0.5720000000000001,0.6021052631578947,0.8461827,Digit Data,40%,5,flatten_1
0.5720000000000001,0.6033755274261603,0.8462786,Digit Data,40%,5,flatten_1
0.5720000000000001,0.6046511627906976,0.84631145,Digit Data,40%,5,flatten_1
0.57,0.6038135593220338,0.8463608,Digit Data,40%,5,flatten_1
0.568,0.6029723991507431,0.8463808,Digit Data,40%,5,flatten_1
0.5660000000000001,0.6021276595744681,0.846416,Digit Data,40%,5,flatten_1
0.5660000000000001,0.603411513859275,0.84646535,Digit Data,40%,5,flatten_1
0.564,0.6025641025641025,0.84671175,Digit Data,40%,5,flatten_1
0.564,0.6038543897216274,0.8468754000000001,Digit Data,40%,5,flatten_1
0.562,0.6030042918454935,0.8470073,Digit Data,40%,5,flatten_1
0.56,0.6021505376344086,0.84701097,Digit Data,40%,5,flatten_1
0.5579999999999999,0.6012931034482759,0.8472071,Digit Data,40%,5,flatten_1
0.556,0.6004319654427646,0.84735453,Digit Data,40%,5,flatten_1
0.556,0.6017316017316018,0.84737474,Digit Data,40%,5,flatten_1
0.556,0.6030368763557483,0.84740436,Digit Data,40%,5,flatten_1
0.556,0.6043478260869565,0.8474202,Digit Data,40%,5,flatten_1
0.5539999999999999,0.6034858387799564,0.84743506,Digit Data,40%,5,flatten_1
0.5539999999999999,0.6048034934497817,0.84743863,Digit Data,40%,5,flatten_1
0.552,0.6039387308533917,0.84745437,Digit Data,40%,5,flatten_1
0.552,0.6052631578947368,0.84771967,Digit Data,40%,5,flatten_1
0.552,0.6065934065934065,0.8478742,Digit Data,40%,5,flatten_1
0.552,0.6079295154185022,0.84791,Digit Data,40%,5,flatten_1
0.55,0.6070640176600441,0.84796184,Digit Data,40%,5,flatten_1
0.55,0.6084070796460177,0.8479892,Digit Data,40%,5,flatten_1
0.55,0.6097560975609756,0.84805435,Digit Data,40%,5,flatten_1
0.5479999999999999,0.6088888888888889,0.84806794,Digit Data,40%,5,flatten_1
0.5479999999999999,0.6102449888641426,0.84808046,Digit Data,40%,5,flatten_1
0.546,0.609375,0.8481268,Digit Data,40%,5,flatten_1
0.546,0.610738255033557,0.8481447,Digit Data,40%,5,flatten_1
0.546,0.6121076233183856,0.84816796,Digit Data,40%,5,flatten_1
0.546,0.6134831460674157,0.8482219999999999,Digit Data,40%,5,flatten_1
0.546,0.6148648648648649,0.8482508,Digit Data,40%,5,flatten_1
0.544,0.6139954853273137,0.8483129,Digit Data,40%,5,flatten_1
0.542,0.6131221719457014,0.84837055,Digit Data,40%,5,flatten_1
0.54,0.6122448979591837,0.84846175,Digit Data,40%,5,flatten_1
0.54,0.6136363636363636,0.84846735,Digit Data,40%,5,flatten_1
0.5379999999999999,0.6127562642369021,0.8484735999999999,Digit Data,40%,5,flatten_1
0.536,0.6118721461187214,0.8484905,Digit Data,40%,5,flatten_1
0.536,0.6132723112128147,0.848526,Digit Data,40%,5,flatten_1
0.534,0.6123853211009175,0.84854084,Digit Data,40%,5,flatten_1
0.532,0.6114942528735632,0.84863496,Digit Data,40%,5,flatten_1
0.532,0.6129032258064516,0.8488110000000001,Digit Data,40%,5,flatten_1
0.532,0.6143187066974596,0.84882665,Digit Data,40%,5,flatten_1
0.53,0.6134259259259259,0.8488529,Digit Data,40%,5,flatten_1
0.53,0.6148491879350348,0.8489895000000001,Digit Data,40%,5,flatten_1
0.53,0.6162790697674418,0.84899133,Digit Data,40%,5,flatten_1
0.53,0.6177156177156177,0.84903824,Digit Data,40%,5,flatten_1
0.528,0.616822429906542,0.8492398000000001,Digit Data,40%,5,flatten_1
0.526,0.6159250585480094,0.8492738000000001,Digit Data,40%,5,flatten_1
0.526,0.6173708920187794,0.8494096,Digit Data,40%,5,flatten_1
0.524,0.6164705882352941,0.84943587,Digit Data,40%,5,flatten_1
0.522,0.6155660377358491,0.8495203000000001,Digit Data,40%,5,flatten_1
0.522,0.6170212765957447,0.84952754,Digit Data,40%,5,flatten_1
0.522,0.6184834123222749,0.849549,Digit Data,40%,5,flatten_1
0.52,0.6175771971496437,0.8496591,Digit Data,40%,5,flatten_1
0.52,0.6190476190476191,0.849676,Digit Data,40%,5,flatten_1
0.52,0.6205250596658711,0.8500888000000001,Digit Data,40%,5,flatten_1
0.52,0.6220095693779905,0.85014576,Digit Data,40%,5,flatten_1
0.518,0.6211031175059952,0.8501694,Digit Data,40%,5,flatten_1
0.518,0.6225961538461539,0.8502318999999999,Digit Data,40%,5,flatten_1
0.516,0.6216867469879518,0.85025734,Digit Data,40%,5,flatten_1
0.516,0.6231884057971014,0.85029495,Digit Data,40%,5,flatten_1
0.514,0.6222760290556901,0.8503091999999999,Digit Data,40%,5,flatten_1
0.512,0.6213592233009708,0.8503528,Digit Data,40%,5,flatten_1
0.51,0.6204379562043796,0.8503936,Digit Data,40%,5,flatten_1
0.508,0.6195121951219512,0.8505088,Digit Data,40%,5,flatten_1
0.506,0.6185819070904646,0.8505503000000001,Digit Data,40%,5,flatten_1
0.506,0.6200980392156863,0.85061014,Digit Data,40%,5,flatten_1
0.506,0.6216216216216216,0.8507681,Digit Data,40%,5,flatten_1
0.506,0.6231527093596059,0.8508039000000001,Digit Data,40%,5,flatten_1
0.506,0.6246913580246913,0.850992,Digit Data,40%,5,flatten_1
0.506,0.6262376237623762,0.8510979999999999,Digit Data,40%,5,flatten_1
0.506,0.6277915632754343,0.85118335,Digit Data,40%,5,flatten_1
0.504,0.6268656716417911,0.85138553,Digit Data,40%,5,flatten_1
0.504,0.6284289276807979,0.8515446,Digit Data,40%,5,flatten_1
0.504,0.63,0.85160875,Digit Data,40%,5,flatten_1
0.504,0.631578947368421,0.8517144,Digit Data,40%,5,flatten_1
0.502,0.6306532663316583,0.85200983,Digit Data,40%,5,flatten_1
0.5,0.6297229219143576,0.8520241,Digit Data,40%,5,flatten_1
0.498,0.6287878787878788,0.85202754,Digit Data,40%,5,flatten_1
0.496,0.6278481012658228,0.852074,Digit Data,40%,5,flatten_1
0.496,0.6294416243654822,0.8521771999999999,Digit Data,40%,5,flatten_1
0.494,0.628498727735369,0.8521926999999999,Digit Data,40%,5,flatten_1
0.4920000000000001,0.6275510204081632,0.85219663,Digit Data,40%,5,flatten_1
0.4920000000000001,0.629156010230179,0.8522113000000001,Digit Data,40%,5,flatten_1
0.4920000000000001,0.6307692307692307,0.85223174,Digit Data,40%,5,flatten_1
0.49,0.6298200514138818,0.85224235,Digit Data,40%,5,flatten_1
0.488,0.6288659793814433,0.8525234,Digit Data,40%,5,flatten_1
0.488,0.6304909560723514,0.8526007,Digit Data,40%,5,flatten_1
0.488,0.6321243523316062,0.8528979999999999,Digit Data,40%,5,flatten_1
0.488,0.6337662337662338,0.85305005,Digit Data,40%,5,flatten_1
0.486,0.6328125,0.85307604,Digit Data,40%,5,flatten_1
0.486,0.6344647519582245,0.85315025,Digit Data,40%,5,flatten_1
0.486,0.6361256544502618,0.85326654,Digit Data,40%,5,flatten_1
0.486,0.6377952755905512,0.8532732,Digit Data,40%,5,flatten_1
0.486,0.6394736842105263,0.8532879999999999,Digit Data,40%,5,flatten_1
0.486,0.6411609498680739,0.85349643,Digit Data,40%,5,flatten_1
0.486,0.6428571428571429,0.8537623,Digit Data,40%,5,flatten_1
0.486,0.6445623342175066,0.8537626,Digit Data,40%,5,flatten_1
0.484,0.6436170212765957,0.85379225,Digit Data,40%,5,flatten_1
0.484,0.6453333333333333,0.85380036,Digit Data,40%,5,flatten_1
0.484,0.6470588235294118,0.853864,Digit Data,40%,5,flatten_1
0.484,0.6487935656836461,0.8539415000000001,Digit Data,40%,5,flatten_1
0.484,0.6505376344086021,0.8539790999999999,Digit Data,40%,5,flatten_1
0.484,0.6522911051212938,0.8540931999999999,Digit Data,40%,5,flatten_1
0.484,0.6540540540540539,0.8542303,Digit Data,40%,5,flatten_1
0.484,0.6558265582655827,0.85423464,Digit Data,40%,5,flatten_1
0.482,0.654891304347826,0.8543707,Digit Data,40%,5,flatten_1
0.482,0.6566757493188011,0.8544309000000001,Digit Data,40%,5,flatten_1
0.48,0.6557377049180327,0.8544335,Digit Data,40%,5,flatten_1
0.478,0.6547945205479452,0.85452974,Digit Data,40%,5,flatten_1
0.478,0.6565934065934066,0.854778,Digit Data,40%,5,flatten_1
0.476,0.6556473829201102,0.8548603000000001,Digit Data,40%,5,flatten_1
0.476,0.6574585635359116,0.8549558,Digit Data,40%,5,flatten_1
0.474,0.6565096952908587,0.85498446,Digit Data,40%,5,flatten_1
0.472,0.6555555555555556,0.85502875,Digit Data,40%,5,flatten_1
0.472,0.6573816155988857,0.855208,Digit Data,40%,5,flatten_1
0.47,0.6564245810055865,0.85528624,Digit Data,40%,5,flatten_1
0.468,0.6554621848739496,0.8553427,Digit Data,40%,5,flatten_1
0.466,0.6544943820224719,0.8553495999999999,Digit Data,40%,5,flatten_1
0.466,0.6563380281690141,0.85561526,Digit Data,40%,5,flatten_1
0.464,0.655367231638418,0.8557222,Digit Data,40%,5,flatten_1
0.464,0.6572237960339944,0.855741,Digit Data,40%,5,flatten_1
0.464,0.6590909090909091,0.8558212,Digit Data,40%,5,flatten_1
0.462,0.6581196581196581,0.8559167999999999,Digit Data,40%,5,flatten_1
0.462,0.66,0.85594267,Digit Data,40%,5,flatten_1
0.46,0.6590257879656161,0.8561734000000001,Digit Data,40%,5,flatten_1
0.46,0.6609195402298851,0.8562224,Digit Data,40%,5,flatten_1
0.458,0.6599423631123921,0.85624397,Digit Data,40%,5,flatten_1
0.458,0.661849710982659,0.8562605,Digit Data,40%,5,flatten_1
0.456,0.6608695652173913,0.8562915999999999,Digit Data,40%,5,flatten_1
0.454,0.6598837209302325,0.85632896,Digit Data,40%,5,flatten_1
0.454,0.6618075801749271,0.85637546,Digit Data,40%,5,flatten_1
0.452,0.6608187134502924,0.85669625,Digit Data,40%,5,flatten_1
0.45,0.6598240469208211,0.85670793,Digit Data,40%,5,flatten_1
